,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
343,A-344,Source2,2,2016-02-23 11:41:00,2016-02-23 12:11:00,39.783089,-84.188911,,,0.01,Accident on Keowee St at Leo St.,Leo St,Dayton,Montgomery,OH,45404-1009,US,US/Eastern,KFFO,2016-02-23 11:58:00,48.4,,46.0,30.04,10.0,NE,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
344,A-345,Source2,2,2016-02-23 13:34:22,2016-02-23 14:19:22,39.590527,-84.17076899999998,,,0.01,Accident on Social Row Rd at Watch Hill Ln.,W Social Row Rd,Dayton,Montgomery,OH,45458-4405,US,US/Eastern,KMGY,2016-02-23 13:53:00,54.0,,51.0,29.95,10.0,NNE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
345,A-346,Source2,3,2016-02-23 16:30:45,2016-02-23 17:15:45,41.40274,-81.817856,,,0.01,Left lane blocked due to accident on I-71 Southbound at Exits 237 237A 237B Snow Rd.,I-71 N,Brookpark,Cuyahoga,OH,44142,US,US/Eastern,KCLE,2016-02-23 16:51:00,36.0,26.7,70.0,30.07,10.0,NE,15.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
346,A-347,Source2,3,2016-02-23 17:28:00,2016-02-23 23:59:00,40.039909,-82.99683399999998,,,0.01,Left lane blocked due to accident on I-71 Northbound at Exit 114 Silver Dr.,North Fwy N,Columbus,Franklin,OH,43224,US,US/Eastern,KCMH,2016-02-23 17:51:00,53.1,,52.0,29.92,10.0,East,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
347,A-348,Source2,3,2016-02-23 17:43:00,2016-02-23 23:59:00,39.972336,-82.983917,,,0.01,Left lane blocked due to accident on I-71 Innerbelt Southbound at Exit 108B I-670.,North Fwy S,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,2016-02-23 17:51:00,53.1,,52.0,29.92,10.0,East,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
348,A-349,Source2,3,2016-02-23 18:20:00,2016-02-23 23:32:00,40.00164,-82.923073,,,0.01,Left lane blocked due to accident on I-670 Northeast Fwy Eastbound at Exit 9 International Gtwy.,Northeast Fwy N,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2016-02-23 17:51:00,53.1,,52.0,29.92,10.0,East,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
349,A-350,Source2,3,2016-02-23 19:07:18,2016-02-23 19:52:18,39.902088,-82.898178,,,0.01,Accident on I-270 Outerbelt Southbound at Exits 46 46A 46B US-33. Approach with care.,US-33 W,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,2016-02-23 19:15:00,50.0,,64.0,29.88,10.0,NE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
350,A-351,Source2,3,2016-02-23 22:13:48,2016-02-23 22:43:48,39.833824,-83.100853,,,0.01,Accident on I-71 Southbound at Exit 97 OH-665 London Groveport Rd.,I-71 S,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2016-02-23 22:15:00,44.6,39.7,73.0,29.84,10.0,NNE,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
351,A-352,Source2,2,2016-02-24 05:14:38,2016-02-24 05:44:38,39.713467,-84.216095,,,0.01,Accident on OH-741 Springboro Pike at Cardington Rd. Expect delays.,Springboro Pike,Moraine,Montgomery,OH,45439-1805,US,US/Eastern,KMGY,2016-02-24 05:02:00,41.0,31.6,93.0,29.43,4.0,ENE,20.7,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
352,A-353,Source2,2,2016-02-24 05:28:28,2016-02-24 05:58:28,39.640202,-84.235283,,,0.01,Delays expected due to accident on Byers Rd at OH-725 Miamisburg Centerville Rd / Watertower Ln.,Byers Rd,Dayton,Montgomery,OH,45449,US,US/Eastern,KMGY,2016-02-24 05:53:00,42.1,33.9,89.0,29.4,3.0,NE,17.3,0.06,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
353,A-354,Source2,3,2016-02-24 05:27:51,2016-02-24 05:57:51,39.733723,-84.204971,,,0.01,Accident on I-75 Southbound at Exit 51 Edwin C Moses Blvd. Expect delays.,I-75 N,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-24 05:29:00,37.9,27.3,100.0,29.46,2.5,NE,21.9,0.18,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
354,A-355,Source2,3,2016-02-24 06:14:24,2016-02-24 06:44:24,41.351006,-83.622826,,,0.01,Accident on I-75 Southbound at Exit 179 US-6 Grand Army of the Republic Hwy. Expect delays.,Grand Army of the Republic Hwy,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,2016-02-24 05:53:00,33.1,23.0,85.0,29.72,3.0,NE,15.0,0.05,Light Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
355,A-356,Source2,3,2016-02-24 06:24:28,2016-02-24 06:54:28,39.845287,-83.993217,,,0.01,Accident on I-675 Northbound at Exit 24 OH-444 Broad St. Expect delays.,I-675 N,Fairborn,Greene,OH,45324,US,US/Eastern,KFFO,2016-02-24 05:58:00,39.2,29.8,100.0,29.45,6.0,ENE,18.4,0.16,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
356,A-357,Source2,2,2016-02-24 06:25:17,2016-02-24 06:55:17,39.607788,-84.228088,,,0.01,Accident on OH-741 Springboro Pike at Miami Village Dr. Expect delays.,Miami Village Dr,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-02-24 06:53:00,42.1,34.9,92.0,29.37,4.0,NE,13.8,0.09,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
357,A-358,Source2,2,2016-02-24 06:31:22,2016-02-24 07:01:22,39.873238,-84.13720699999998,,,0.01,Accident pedestrian involved on OH-202 Troy Pike at Executive Blvd. Expect delays.,Troy Pike,Dayton,Montgomery,OH,45424,US,US/Eastern,KFFO,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
358,A-359,Source2,2,2016-02-24 06:37:39,2016-02-24 07:07:39,40.058132,-82.922752,,,0.01,Accident on Sunbury Rd at Morse Rd. Expect delays.,Morse Rd,Columbus,Franklin,OH,43231,US,US/Eastern,KCMH,2016-02-24 06:24:00,42.8,38.0,87.0,29.47,9.0,East,8.1,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
359,A-360,Source2,3,2016-02-24 06:50:19,2016-02-24 07:20:19,41.420975,-81.689758,,,0.01,Accident on I-480 Eastbound at Exit 17 OH-17 Brookpark Rd. Expect delays.,I-480 E,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,2016-02-24 06:49:00,33.8,23.9,100.0,29.66,2.5,NE,15.0,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
360,A-361,Source3,3,2016-02-24 06:53:32,2016-02-24 07:23:32,39.788414,-84.183693,,,0.94,Accident on I-75 Southbound from Exit 57 Wagner Ford Rd to Exit 56 Stanley Ave. Expect delays.,Stanley Ave,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
361,A-362,Source2,2,2016-02-24 07:05:21,2016-02-24 07:35:21,39.836643,-84.060753,,,0.01,Accident on OH-4 State Route 4 Southbound at Adams Rd. Expect delays.,Adams Rd,Dayton,Greene,OH,45424,US,US/Eastern,KFFO,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
362,A-363,Source2,2,2016-02-24 07:09:31,2016-02-24 07:39:31,41.039829,-81.662872,,,0.01,Accident on OH-21 before I-76. Expect delays.,OH-21 N,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-24 06:54:00,39.9,32.5,86.0,29.59,4.0,ENE,12.7,0.22,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
363,A-364,Source2,2,2016-02-24 07:18:41,2016-02-24 08:03:41,38.581139,-82.00456199999998,,,0.01,Accident on US-35 US Highway 35 Northbound at State Highway 817. Approach with care.,US Highway 35,Fraziers Bottom,Putnam,WV,25082,US,US/Eastern,K3I2,2016-02-24 07:10:00,49.0,45.0,100.0,28.62,10.0,E,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
364,A-365,Source2,2,2016-02-24 07:24:28,2016-02-24 07:54:28,39.754055,-84.17588,,,0.01,Accident on Wayne Ave at US-35. Expect delays.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2016-02-24 06:58:00,40.6,34.8,99.0,29.4,9.0,ENE,9.2,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
365,A-366,Source2,2,2016-02-24 07:23:08,2016-02-24 07:53:08,39.929844,-83.116486,,,0.01,Accident on Hall Rd at Georgesville Rd. Expect delays.,Georgesville Rd,Columbus,Franklin,OH,43228-3325,US,US/Eastern,KTZR,2016-02-24 07:26:00,42.8,37.5,100.0,29.42,5.0,East,9.2,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
366,A-367,Source2,2,2016-02-24 07:27:16,2016-02-24 07:57:16,39.962147,-83.092667,,,0.01,Accident on Wilson Rd at Valleyview Dr. Expect delays.,N Wilson Rd,Columbus,Franklin,OH,43204-1229,US,US/Eastern,KTZR,2016-02-24 07:26:00,42.8,37.5,100.0,29.42,5.0,East,9.2,,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
367,A-368,Source2,2,2016-02-24 07:29:39,2016-02-24 07:59:39,39.697266,-84.218781,,,0.01,Accident on Stroop Rd at OH-741 Springboro Pike.,Springboro Pike,Moraine,Montgomery,OH,45439-1939,US,US/Eastern,KMGY,2016-02-24 07:35:00,44.1,36.8,89.0,29.32,5.0,ENE,16.1,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
368,A-369,Source2,2,2016-02-24 07:26:01,2016-02-24 07:56:01,40.993092,-81.662689,,,0.01,Accident on OH-21 at OH-585 Wooster Rd.,OH-21 N,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
369,A-370,Source3,3,2016-02-24 07:43:10,2016-02-24 08:13:10,39.845287,-83.993217,,,0.01,One lane blocked due to accident on I-675 Southbound at Exit 24 OH-444 Broad St. Expect delays.,I-675 N,Fairborn,Greene,OH,45324,US,US/Eastern,KFFO,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
370,A-371,Source2,3,2016-02-24 07:39:13,2016-02-24 08:09:13,41.041447,-81.565163,,,0.01,Accident on I-76 Eastbound at Exit 19 Kenmore Blvd. Expect delays.,I-76 E,Akron,Summit,OH,44314,US,US/Eastern,KAKR,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
371,A-372,Source2,3,2016-02-24 07:52:43,2016-02-24 08:22:43,41.407391,-81.64676700000003,,,0.01,Accident on I-77 Northbound at Exits 155 156 I-480. Expect delays.,Outerbelt South Fwy W,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,2016-02-24 07:53:00,35.1,24.5,92.0,29.6,2.0,NE,18.4,0.19,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
372,A-373,Source2,3,2016-02-24 07:51:38,2016-02-24 08:21:38,41.037266,-81.583786,,,0.01,Accident on I-76 Eastbound at Exit 17A State St. Expect delays.,US-224 E,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-24 07:54:00,39.9,32.5,89.0,29.55,4.0,East,12.7,0.16,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
373,A-374,Source2,2,2016-02-24 08:02:29,2016-02-24 08:32:29,39.59872100000001,-84.161491,,,0.01,Accident on Nutt Rd at OH-48 Dayton Lebanon Pike. Expect delays.,Dayton Lebanon Pike,Dayton,Montgomery,OH,45458-5139,US,US/Eastern,KMGY,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
374,A-375,Source2,1,2016-02-24 07:59:51,2016-02-24 08:29:51,40.018669,-81.565704,,,0.0,Accident on North Ave at Old Byesville Rd.,Old Byesville Rd,Cambridge,Guernsey,OH,43725,US,US/Eastern,KZZV,2016-02-24 07:53:00,46.0,40.6,86.0,29.46,7.0,East,11.5,0.08,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
375,A-376,Source2,2,2016-02-24 08:04:57,2016-02-24 08:34:57,39.724251,-84.21315799999998,,,0.01,Accident on Arbor Blvd at Springboro Rd. Expect delays.,Arbor Blvd,Moraine,Montgomery,OH,45439-1511,US,US/Eastern,KMGY,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
376,A-377,Source2,2,2016-02-24 08:05:22,2016-02-24 08:35:22,39.758556,-84.177246,,,0.01,Accident on 5th St at Keowee St. Expect delays.,S Keowee St,Dayton,Montgomery,OH,45402-2242,US,US/Eastern,KFFO,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
377,A-378,Source2,2,2016-02-24 08:17:26,2016-02-24 08:47:26,39.790565,-84.25914,,,0.01,Accident on Hillcrest Ave at England Ave. Expect delays.,W Hillcrest Ave,Dayton,Montgomery,OH,45406-2314,US,US/Eastern,KDAY,2016-02-24 08:32:00,39.0,30.6,96.0,29.33,1.8,NE,15.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
378,A-379,Source2,2,2016-02-24 08:11:43,2016-02-24 08:41:43,39.753105,-84.15158100000002,,,0.01,Accident on Linden Ave at Xenia Ave. Expect delays.,Linden Ave,Dayton,Montgomery,OH,45410-2706,US,US/Eastern,KFFO,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
379,A-380,Source2,2,2016-02-24 08:16:26,2016-02-24 08:46:26,40.301411,-83.06575,,,0.01,Accident on OH-37 Central Ave at Union St. Expect delays.,E Central Ave,Delaware,Delaware,OH,43015-1943,US,US/Eastern,KDLZ,2016-02-24 08:16:00,41.0,34.3,93.0,29.42,7.0,East,11.5,,Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
380,A-381,Source2,2,2016-02-24 08:24:30,2016-02-24 08:54:30,39.732567,-84.15900400000002,,,0.01,Accident on Wilmington Ave at Shroyer Rd. Expect delays.,Shroyer Rd,Dayton,Montgomery,OH,45419-4043,US,US/Eastern,KMGY,2016-02-24 08:22:00,45.0,37.9,90.0,29.29,2.0,ENE,16.1,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
381,A-382,Source2,2,2016-02-24 08:56:20,2016-02-24 09:26:20,39.800358,-82.708252,,,0.01,Accident on US-33 Columbus Lancaster Rd at County Hwy-23 Winchester Rd. Expect delays.,Columbus Lancaster Rd NW,Carroll,Fairfield,OH,43112,US,US/Eastern,KLHQ,2016-02-24 08:53:00,48.0,,89.0,29.37,10.0,East,9.2,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
382,A-383,Source2,3,2016-02-24 11:13:09,2016-02-24 11:43:09,41.351006,-83.622826,,,0.01,One lane blocked due to accident on I-75 Southbound at Exit 179 US-6 Grand Army of the Republic Hwy. Expect delays.,Grand Army of the Republic Hwy,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,2016-02-24 11:07:00,35.1,25.9,89.0,29.45,1.5,NE,13.8,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
383,A-384,Source2,2,2016-02-24 11:26:27,2016-02-24 11:56:27,39.790565,-84.25914,,,0.01,Accident on Hillcrest Ave at England Ave.,W Hillcrest Ave,Dayton,Montgomery,OH,45406-2314,US,US/Eastern,KDAY,2016-02-24 11:56:00,44.1,39.0,100.0,29.24,8.0,NE,9.2,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
384,A-385,Source2,2,2016-02-24 11:25:37,2016-02-24 11:55:37,39.753105,-84.15158100000002,,,0.01,Accident on Linden Ave at Xenia Ave.,Linden Ave,Dayton,Montgomery,OH,45410-2706,US,US/Eastern,KFFO,2016-02-24 11:48:00,50.0,,100.0,29.22,10.0,NE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
385,A-386,Source2,3,2016-02-24 17:11:00,2016-02-24 21:00:00,40.11195,-83.016663,,,0.94,Center lane blocked due to accident on I-270 Outerbelt Eastbound between Exits 22 22A 22B OH-315 Olentangy Fwy and Exit 23 US-23 High St.,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2016-02-24 16:53:00,52.0,,80.0,29.17,10.0,SW,18.4,0.05,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
386,A-387,Source2,2,2016-02-25 06:04:05,2016-02-25 06:34:05,38.892097,-84.208702,,,0.0,Accident on OH-232 State Route 232 at OH-756 State Route 756. Expect delays.,State Route 232,Moscow,Clermont,OH,45153-9709,US,US/Eastern,KI69,2016-02-25 05:57:00,33.8,23.9,90.0,29.62,10.0,West,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
387,A-388,Source2,2,2016-02-25 06:37:34,2016-02-25 07:07:34,39.981602,-82.885704,,,0.0,Accident on Poth Rd at Yearling Rd. Expect delays.,N Yearling Rd,Columbus,Franklin,OH,43213-1362,US,US/Eastern,KCMH,2016-02-25 06:38:00,30.2,20.2,93.0,29.51,3.0,West,12.7,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
388,A-389,Source2,2,2016-02-25 07:53:04,2016-02-25 08:23:04,41.337879,-82.216049,,,0.01,Multi-vehicle accident on OH-58 Leavitt Rd at County Hwy-57 Russia Rd. Expect delays.,Russia Rd,Oberlin,Lorain,OH,44074,US,US/Eastern,KLPR,2016-02-25 07:53:00,30.9,17.8,92.0,29.45,0.5,NW,23.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
389,A-390,Source2,2,2016-02-25 07:59:25,2016-02-25 08:29:25,39.747112,-84.163826,,,0.01,Accident on Wyoming St at Edgar Ave.,Wyoming St,Dayton,Montgomery,OH,45410-1910,US,US/Eastern,KFFO,2016-02-25 07:58:00,33.4,24.3,90.0,29.65,7.0,West,12.7,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
390,A-391,Source2,3,2016-02-25 08:04:17,2016-02-25 08:34:17,40.087536,-82.98741899999997,,,0.01,Left hand shoulder blocked due to accident on I-71 Southbound at Exit 117 OH-161 Dublin Granville Rd.,E Dublin Granville Rd,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-02-25 07:53:00,32.0,21.6,88.0,29.56,9.0,West,15.0,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
391,A-392,Source2,2,2016-02-25 09:26:59,2016-02-25 09:56:59,39.782368,-84.203339,,,0.01,Accident on Ridge Ave at Riverside Dr. Expect delays.,Ridge Ave,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-25 08:56:00,33.1,21.9,89.0,29.69,4.0,WNW,18.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
392,A-393,Source2,3,2016-02-25 09:46:34,2016-02-25 10:16:34,39.87857800000001,-83.049774,,,0.01,Accident on I-71 Northbound at Exit 100 Stringtown Rd. Expect delays.,Stringtown Rd,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2016-02-25 09:50:00,33.8,24.3,87.0,29.64,7.0,WNW,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
393,A-394,Source2,2,2016-02-25 10:06:10,2016-02-25 10:36:10,39.669388,-84.22225999999998,,,0.01,Accident on OH-741 Springboro Pike at Orchard Run Rd. Expect delays.,Orchard Run Rd,Dayton,Montgomery,OH,45449-2831,US,US/Eastern,KMGY,2016-02-25 09:53:00,33.1,24.4,85.0,29.73,4.0,West,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
394,A-395,Source2,2,2016-02-25 12:55:59,2016-02-25 13:25:59,39.626953,-84.212288,,,0.01,Accident on Lyons Rd at Newmark Dr.,Newmark Dr,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-02-25 12:55:00,35.1,24.5,78.0,29.79,2.5,West,18.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
395,A-396,Source2,2,2016-02-25 16:12:50,2016-02-25 16:42:50,39.812687,-84.22734799999998,,,0.01,Accident on Shoup Mill Rd at Turner Rd.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
396,A-397,Source2,2,2016-02-25 16:17:05,2016-02-25 17:02:05,39.819839,-84.189087,,,0.01,Accident on Needmore Rd at I-75.,Needmore Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
397,A-398,Source2,2,2016-02-26 15:45:44,2016-02-26 16:15:44,39.953262,-83.01795200000002,,,0.01,Accident on I-70 at Exits 99A 99A-B 99B 99C South Fwy.,W Innerbelt S,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-26 15:51:00,32.0,24.8,50.0,30.23,10.0,NW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
398,A-399,Source2,2,2016-02-26 15:53:46,2016-02-26 16:38:46,39.739319,-84.157219,,,0.01,Accident on Wayne Ave at Epworth Ave.,Wayne Ave,Dayton,Montgomery,OH,45420-1892,US,US/Eastern,KFFO,2016-02-26 15:58:00,34.3,27.0,52.0,30.25,10.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
